R	15:25:00	18:05:00	 	31538
T	09:15:00	10:55:00	MEL 474	31805
R	09:15:00	10:55:00	MEL 474	31805
M	12:30:00	15:00:00	MEL 474	31820
M	10:00:00	12:30:00	MEL 474	31836
M	10:30:00	12:00:00	MEL 352	31854
W	10:30:00	12:00:00	MEL 352	31854
W	13:30:00	16:30:00	MEL 352	31863
T	09:40:00	10:55:00	HUTCH 141	32366
R	09:40:00	10:55:00	HUTCH 141	32366
T	11:05:00	12:20:00	DEWEY 1101	32379
R	11:05:00	12:20:00	DEWEY 1101	32379
M	12:30:00	13:45:00	OBRN DANCE	32505
W	12:30:00	13:45:00	OBRN DANCE	32505
T	11:05:00	12:20:00	SPURR DANCE	32520
R	11:05:00	12:20:00	SPURR DANCE	32520
T	14:00:00	15:15:00	OBRN DANCE	32536
R	14:00:00	15:15:00	OBRN DANCE	32536
M	15:25:00	16:40:00	SPURR DANCE	32547
W	15:25:00	16:40:00	SPURR DANCE	32547
T	09:30:00	10:55:00	SPURR DANCE	32554
R	09:30:00	10:55:00	SPURR DANCE	32554
M	18:30:00	19:45:00	SPURR DANCE	32563
W	18:30:00	19:45:00	SPURR DANCE	32563
M	16:50:00	18:20:00	SPURR DANCE	32572
W	16:50:00	18:20:00	SPURR DANCE	32572
T	16:50:00	18:05:00	SPURR DANCE	32589
R	16:50:00	18:05:00	SPURR DANCE	32589
T	16:50:00	18:05:00	SPURR DANCE	32591
R	16:50:00	18:05:00	SPURR DANCE	32591
T	14:00:00	15:15:00	OBRN DANCE	32607
R	14:00:00	15:15:00	OBRN DANCE	32607
T	15:25:00	16:40:00	SPURR DANCE	32615
R	15:25:00	16:40:00	SPURR DANCE	32615
T	14:00:00	15:15:00	SPURR DANCE	32621
R	14:00:00	15:15:00	SPURR DANCE	32621
M	13:50:00	15:15:00	SPURR DANCE	32642
W	13:50:00	15:15:00	SPURR DANCE	32642
M	09:00:00	10:50:00	SPURR DANCE	32650
W	09:00:00	10:50:00	SPURR DANCE	32650
M	11:15:00	13:00:00	SPURR DANCE	32668
W	11:15:00	13:00:00	SPURR DANCE	32668
M	11:15:00	13:00:00	SPURR DANCE	32673
W	11:15:00	13:00:00	SPURR DANCE	32673
T	18:30:00	19:45:00	SPURR DANCE	32696
R	18:30:00	19:45:00	SPURR DANCE	32696
T	12:30:00	13:45:00	OBRN DANCE	32703
R	12:30:00	13:45:00	OBRN DANCE	32703
T	12:30:00	13:45:00	OBRN DANCE	32712
R	12:30:00	13:45:00	OBRN DANCE	32712
M	11:50:00	12:40:00	GRGEN 101	32869
W	11:50:00	12:40:00	GRGEN 101	32869
F	11:50:00	12:40:00	GRGEN 101	32869
T	15:25:00	16:40:00	MOREY 321	32945
R	15:25:00	16:40:00	MOREY 321	32945
T	12:30:00	13:45:00	CSB 209	32962
R	12:30:00	13:45:00	CSB 209	32962
T	09:40:00	10:55:00	DEWEY 2162	33016
R	09:40:00	10:55:00	DEWEY 2162	33016
T	09:40:00	10:55:00	GRGEN 101	33074
R	09:40:00	10:55:00	GRGEN 101	33074
W	10:25:00	11:40:00	B&L 109	33095
F	10:25:00	11:40:00	B&L 109	33095
M	15:25:00	16:40:00	CSB 209	33111
W	15:25:00	16:40:00	CSB 209	33111
F	14:00:00	16:40:00	TAYLR HALL	33157
F	14:00:00	16:40:00	TAYLR HALL	33166
M	15:25:00	16:40:00	CSB 209	33205
W	15:25:00	16:40:00	CSB 209	33205
M	10:25:00	11:15:00	MOREY 525	33247
W	10:25:00	11:15:00	MOREY 525	33247
F	10:25:00	11:15:00	MOREY 525	33247
T	12:30:00	13:45:00	CSB 209	33272
R	12:30:00	13:45:00	CSB 209	33272
T	11:05:00	12:20:00	CSB 523	33323
R	11:05:00	12:20:00	CSB 523	33323
M	16:50:00	18:05:00	CSB 523	33337
W	16:50:00	18:05:00	CSB 523	33337
M	09:00:00	09:50:00	HUTCH 138	33346
W	09:00:00	09:50:00	HUTCH 138	33346
F	09:00:00	09:50:00	HUTCH 138	33346
M	10:25:00	11:15:00	CSB 523	33371
W	10:25:00	11:15:00	CSB 523	33371
F	10:25:00	11:15:00	CSB 523	33371
T	14:00:00	15:15:00	GAVET 312	33422
R	14:00:00	15:15:00	GAVET 312	33422
M	14:00:00	15:15:00	 	33435
W	14:00:00	15:15:00	 	33435
T	09:40:00	10:55:00	GAVET 202	33441
R	09:40:00	10:55:00	GAVET 202	33441
T	15:25:00	16:40:00	GRGEN 110	33497
R	15:25:00	16:40:00	GRGEN 110	33497
T	12:30:00	13:45:00	HUTCH 473	33503
R	12:30:00	13:45:00	HUTCH 473	33503
T	14:00:00	15:15:00	CSB 523	33530
R	14:00:00	15:15:00	CSB 523	33530
T	11:05:00	12:20:00	CSB 209	33567
R	11:05:00	12:20:00	CSB 209	33567
T	12:30:00	13:45:00	HARK 210	33575
R	12:30:00	13:45:00	HARK 210	33575
T	15:25:00	16:40:00	CSB 523	33581
R	15:25:00	16:40:00	CSB 523	33581
R	15:25:00	18:05:00	HOPE 226	33613
W	14:00:00	15:15:00	DEWEY 2110D	33721
T	11:05:00	12:20:00	CSB 523	33739
R	11:05:00	12:20:00	CSB 523	33739
M	18:15:00	19:30:00	CSB 523	33742
W	18:15:00	19:30:00	CSB 523	33742
M	16:50:00	18:05:00	CSB 523	33768
W	16:50:00	18:05:00	CSB 523	33768
T	14:00:00	15:15:00	GAVET 312	33773
R	14:00:00	15:15:00	GAVET 312	33773
M	14:00:00	15:15:00	 	33784
W	14:00:00	15:15:00	 	33784
T	15:25:00	16:40:00	GRGEN 110	33796
R	15:25:00	16:40:00	GRGEN 110	33796
T	11:05:00	12:20:00	HYLAN 105	33804
R	11:05:00	12:20:00	HYLAN 105	33804
M	16:50:00	18:05:00	GRGEN 109	33810
W	16:50:00	18:05:00	GRGEN 109	33810
T	14:00:00	15:15:00	CSB 523	33828
R	14:00:00	15:15:00	CSB 523	33828
T	11:05:00	12:20:00	CSB 209	33855
R	11:05:00	12:20:00	CSB 209	33855
T	14:00:00	15:15:00	GAVET 244	33861
R	14:00:00	15:15:00	GAVET 244	33861
M	15:25:00	16:40:00	DEWEY 2110D	33876
W	15:25:00	16:40:00	DEWEY 2110D	33876
T	12:30:00	13:45:00	HARK 210	33887
R	12:30:00	13:45:00	HARK 210	33887
T	15:25:00	16:40:00	CSB 523	33893
R	15:25:00	16:40:00	CSB 523	33893
T	14:00:00	15:15:00	HOPE 335	33926
R	14:00:00	15:15:00	HOPE 335	33926
M	14:00:00	15:15:00	CSB 523	33934
W	14:00:00	15:15:00	CSB 523	33934
T	09:40:00	10:55:00	HOPE 226	33943
R	09:40:00	10:55:00	HOPE 226	33943
T	14:00:00	15:15:00	CSB 412	33951
M	17:50:00	20:50:00	SCHGL 407	34865
M	09:00:00	09:50:00	GRGEN 101	34878
W	09:00:00	09:50:00	GRGEN 101	34878
F	09:00:00	09:50:00	GRGEN 101	34878
M	10:25:00	11:40:00	DEWEY 1101	34880
W	10:25:00	11:40:00	DEWEY 1101	34880
T	12:30:00	13:45:00	LATT 210	35039
R	12:30:00	13:45:00	LATT 210	35039
M	14:00:00	15:15:00	LATT 201	35042
W	14:00:00	15:15:00	LATT 201	35042
M	15:25:00	16:40:00	DEWEY 1101	35050
W	15:25:00	16:40:00	DEWEY 1101	35050
M	12:30:00	13:45:00	MEL 221	35068
W	12:30:00	13:45:00	MEL 221	35068
M	14:00:00	15:15:00	HUTCH 140	35073
W	14:00:00	15:15:00	HUTCH 140	35073
M	14:00:00	15:15:00	MOREY 205	35096
W	14:00:00	15:15:00	MOREY 205	35096
M	09:00:00	09:50:00	DEWEY 2162	35117
W	09:00:00	09:50:00	DEWEY 2162	35117
F	09:00:00	09:50:00	DEWEY 2162	35117
M	09:00:00	09:50:00	DEWEY 2162	35165
W	09:00:00	09:50:00	DEWEY 2162	35165
F	09:00:00	09:50:00	DEWEY 2162	35165
M	10:25:00	11:40:00	HARK 115	35178
W	10:25:00	11:40:00	HARK 115	35178
M	10:25:00	11:40:00	HARK 115	35180
W	10:25:00	11:40:00	HARK 115	35180
M	15:25:00	16:40:00	GAVET 301	35199
W	15:25:00	16:40:00	GAVET 301	35199
T	11:05:00	12:20:00	GAVET 301	35206
R	11:05:00	12:20:00	GAVET 301	35206
M	15:25:00	16:40:00	GRGEN 108	35219
W	15:25:00	16:40:00	GRGEN 108	35219
M	14:00:00	15:15:00	B&L 106	35222
W	14:00:00	15:15:00	B&L 106	35222
M	12:30:00	13:45:00	MEL 210	35264
W	12:30:00	13:45:00	MEL 210	35264
T	11:05:00	12:20:00	B&L 106	35270
R	11:05:00	12:20:00	B&L 106	35270
M	14:00:00	15:15:00	HARK 115	35288
W	14:00:00	15:15:00	HARK 115	35288
M	14:00:00	15:15:00	HARK 115	35297
W	14:00:00	15:15:00	HARK 115	35297
M	09:00:00	10:15:00	MEL 224	35308
W	09:00:00	10:15:00	MEL 224	35308
T	11:05:00	12:20:00	HUTCH 473	35313
R	11:05:00	12:20:00	HUTCH 473	35313
T	11:05:00	12:20:00	HUTCH 473	35324
R	11:05:00	12:20:00	HUTCH 473	35324
T	14:00:00	15:15:00	HARK 115	35331
R	14:00:00	15:15:00	HARK 115	35331
T	14:00:00	15:15:00	HARK 115	35345
R	14:00:00	15:15:00	HARK 115	35345
T	09:40:00	10:55:00	GRGEN 109	35359
R	09:40:00	10:55:00	GRGEN 109	35359
T	09:40:00	10:55:00	GRGEN 109	35362
R	09:40:00	10:55:00	GRGEN 109	35362
T	11:05:00	12:20:00	HARK 210	35561
R	11:05:00	12:20:00	HARK 210	35561
M	09:00:00	10:15:00	HARK 210	35576
W	09:00:00	10:15:00	HARK 210	35576
T	09:40:00	10:55:00	HARK 210	35587
R	09:40:00	10:55:00	HARK 210	35587
M	11:00:00	12:15:00	HARK 208	35593
W	11:00:00	12:15:00	HARK 208	35593
M	11:00:00	12:15:00	HARK 208	35609
W	11:00:00	12:15:00	HARK 208	35609
R	18:00:00	21:00:00	HARK 208	35685
W	16:00:00	18:00:00	HARK 208	35692
T	17:30:00	20:30:00	HARK 208	35701
F	16:00:00	18:00:00	HARK 208	35716
F	15:00:00	18:00:00	HARK 208	35738
F	14:00:00	17:00:00	HARK 113	35740
M	12:30:00	15:30:00	HARK 112	35752
M	16:00:00	18:00:00	HARK 208	35769
R	17:30:00	20:30:00	HARK 208	35774
R	17:30:00	20:30:00	HARK 208	35783
R	16:00:00	18:00:00	HARK 208	35803
T	16:00:00	17:55:00	HARK 208	35812
M	10:00:00	12:00:00	HARK 112	35829
W	10:00:00	12:00:00	HARK 112	35829
M	09:00:00	09:50:00	MEL 221	39250
W	09:00:00	09:50:00	MEL 221	39250
F	09:00:00	09:50:00	MEL 221	39250
M	09:00:00	09:50:00	HYLAN 305	39310
W	09:00:00	09:50:00	HYLAN 305	39310
F	09:00:00	09:50:00	HYLAN 305	39310
T	11:05:00	12:20:00	HYLAN 201	39328
R	11:05:00	12:20:00	HYLAN 201	39328
M	09:00:00	09:50:00	HYLAN 201	39361
W	09:00:00	09:50:00	HYLAN 201	39361
F	09:00:00	09:50:00	HYLAN 201	39361
M	10:25:00	11:40:00	 	39376
W	10:25:00	11:40:00	 	39376
M	09:00:00	09:50:00	HYLAN 306	39393
W	09:00:00	09:50:00	HYLAN 306	39393
F	09:00:00	09:50:00	HYLAN 306	39393
M	09:00:00	09:50:00	HYLAN 306	39409
W	09:00:00	09:50:00	HYLAN 306	39409
F	09:00:00	09:50:00	HYLAN 306	39409
M	09:00:00	09:50:00	HYLAN 201	39559
W	09:00:00	09:50:00	HYLAN 201	39559
F	09:00:00	09:50:00	HYLAN 201	39559
M	10:25:00	11:40:00	 	39562
W	10:25:00	11:40:00	 	39562
M	09:00:00	09:50:00	HYLAN 306	39586
W	09:00:00	09:50:00	HYLAN 306	39586
F	09:00:00	09:50:00	HYLAN 306	39586
T	14:00:00	15:15:00	MOREY 205	40005
R	14:00:00	15:15:00	MOREY 205	40005
T	11:05:00	12:20:00	MOREY 321	40036
R	11:05:00	12:20:00	MOREY 321	40036
M	12:30:00	15:15:00	TODD 202F	40054
T	15:25:00	16:40:00	GRGEN 109	40063
R	15:25:00	16:40:00	GRGEN 109	40063
T	14:00:00	15:15:00	GAVET 310	40072
R	14:00:00	15:15:00	GAVET 310	40072
T	09:40:00	10:55:00	LCHAS 103	40089
R	09:40:00	10:55:00	LCHAS 103	40089
M	14:00:00	16:40:00	B&L 315	40091
T	14:00:00	16:40:00	LCHAS 160	40107
M	16:50:00	19:30:00	SAGE BLDG	40115
W	16:50:00	19:30:00	SAGE BLDG	40115
M	09:00:00	11:40:00	TODD 202F	40121
T	11:05:00	12:20:00	TODD 202F	40139
R	11:05:00	12:20:00	TODD 202F	40139
M	14:00:00	16:40:00	TODD 107	40142
M	16:50:00	18:05:00	TODD 107	40168
F	16:50:00	18:05:00	TODD 107	40168
F	14:00:00	16:40:00	TODD 107	40173
M	15:25:00	16:40:00	GAVET 310	40216
W	15:25:00	16:40:00	GAVET 310	40216
T	11:05:00	12:20:00	DEWEY 2110D	40238
R	11:05:00	12:20:00	DEWEY 2110D	40238
M	12:30:00	13:45:00	LCHAS 161	40269
W	12:30:00	13:45:00	LCHAS 161	40269
M	15:25:00	16:40:00	LCHAS 160	40274
W	15:25:00	16:40:00	LCHAS 160	40274
T	14:00:00	16:40:00	RRLIB 456	40312
M	10:25:00	11:40:00	HARK 210	40348
W	10:25:00	11:40:00	HARK 210	40348
M	15:25:00	16:40:00	 	40356
W	15:25:00	16:40:00	 	40356
T	14:00:00	15:15:00	LCHAS 143	40367
R	14:00:00	15:15:00	LCHAS 143	40367
W	09:00:00	10:15:00	LCHAS 160	40375
F	09:00:00	10:15:00	LCHAS 160	40375
T	18:15:00	22:00:00	GEH 	40408
W	18:15:00	22:00:00	MOREY 502	40413
M	15:25:00	18:05:00	TODD 202F	40462
W	14:00:00	16:40:00	LATT 413	40477
T	14:00:00	16:40:00	LATT 203	40509
T	09:40:00	10:55:00	RRLIB G108A	40514
R	09:40:00	10:55:00	RRLIB G108A	40514
T	15:25:00	16:40:00	MEL 205	40523
R	15:25:00	16:40:00	MEL 205	40523
T	09:40:00	12:20:00	LATT 540	40537
W	14:00:00	16:40:00	TODD 202F	40546
F	14:00:00	16:40:00	TODD 202F	40585
T	09:40:00	10:55:00	MOREY 504	40606
R	09:40:00	10:55:00	MOREY 504	40606
W	10:25:00	11:40:00	MOREY 502	40619
F	10:25:00	11:40:00	MOREY 502	40619
R	14:00:00	16:40:00	 	40744
W	17:00:00	18:30:00	TODD 202F	40757
M	12:30:00	13:45:00	LCHAS 161	40843
W	12:30:00	13:45:00	LCHAS 161	40843
M	15:25:00	16:40:00	LCHAS 160	40880
W	15:25:00	16:40:00	LCHAS 160	40880
W	09:00:00	10:15:00	LCHAS 160	41008
F	09:00:00	10:15:00	LCHAS 160	41008
T	18:15:00	22:00:00	GEH 	41086
W	18:15:00	22:00:00	MOREY 502	41105
W	14:00:00	16:40:00	LATT 413	41225
T	09:40:00	12:20:00	LATT 540	41298
M	12:30:00	13:45:00	GAVET 312	42301
W	12:30:00	13:45:00	GAVET 312	42301
M	17:50:00	20:50:00	SCHGL 102	42352
T	17:50:00	20:50:00	 	42369
R	17:50:00	20:50:00	 	42369
M	16:50:00	18:05:00	GAVET 310	42374
W	16:50:00	18:05:00	GAVET 310	42374
T	18:15:00	19:30:00	GAVET 312	42383
R	18:15:00	19:30:00	GAVET 312	42383
W	18:15:00	20:45:00	GAVET 312	42395
R	18:15:00	20:45:00	MEL 224	42400
M	16:50:00	18:05:00	GAVET 312	42411
W	16:50:00	18:05:00	GAVET 312	42411
M	15:25:00	16:40:00	SCHGL 301	43006
W	15:25:00	16:40:00	SCHGL 301	43006
T	15:25:00	16:40:00	DEWEY 2162	43019
R	15:25:00	16:40:00	DEWEY 2162	43019
M	10:00:00	11:40:00	SCHGL 407	43064
W	10:00:00	11:40:00	SCHGL 407	43064
F	10:00:00	11:40:00	SCHGL 407	43064
T	10:20:00	11:50:00	SCHGL 107	43097
R	10:20:00	11:50:00	SCHGL 107	43097
T	17:50:00	20:50:00	SCHGL 407	43138
M	13:00:00	15:40:00	SCHGL 407	43140
W	13:00:00	15:40:00	SCHGL 407	43140
F	13:00:00	15:40:00	SCHGL 407	43140
M	08:30:00	10:00:00	SCHGL 207	43152
W	08:30:00	10:00:00	SCHGL 207	43152
M	10:20:00	11:50:00	SCHGL 207	43174
W	10:20:00	11:50:00	SCHGL 207	43174
M	08:30:00	10:00:00	SCHGL 107	43183
W	08:30:00	10:00:00	SCHGL 107	43183
M	10:20:00	11:50:00	SCHGL 107	43207
W	10:20:00	11:50:00	SCHGL 107	43207
W	17:50:00	20:50:00	SCHGL 103	43215
R	17:50:00	20:50:00	SCHGL 207	43221
T	13:30:00	16:30:00	SCHGL 407	43239
M	17:50:00	20:50:00	SCHGL 207	43242
W	17:50:00	20:50:00	SCHGL 207	43250
M	15:00:00	16:30:00	GLSON 120	43284
W	15:00:00	16:30:00	GLSON 120	43284
T	11:05:00	12:20:00	MOREY 321	43376
R	11:05:00	12:20:00	MOREY 321	43376
M	16:50:00	19:30:00	SAGE BLDG	43387
W	16:50:00	19:30:00	SAGE BLDG	43387
M	09:00:00	12:00:00	SAGE BLDG	43409
W	09:00:00	12:00:00	SAGE BLDG	43409
T	18:15:00	22:00:00	GEH 	43460
M	14:00:00	16:40:00	SAGE BLDG	43471
W	14:00:00	16:40:00	SAGE BLDG	43471
M	12:30:00	13:45:00	MEL 206	43620
W	12:30:00	13:45:00	MEL 206	43620
T	11:05:00	12:20:00	MEL 205	43717
R	11:05:00	12:20:00	MEL 205	43717
T	14:00:00	15:15:00	LCHAS 161	43726
R	14:00:00	15:15:00	LCHAS 161	43726
M	09:00:00	09:50:00	LCHAS 121	43734
W	09:00:00	09:50:00	LCHAS 121	43734
F	09:00:00	09:50:00	LCHAS 121	43734
T	09:40:00	10:55:00	MEL 205	43743
R	09:40:00	10:55:00	MEL 205	43743
T	09:40:00	10:55:00	LCHAS 121	43778
R	09:40:00	10:55:00	LCHAS 121	43778
T	09:40:00	10:55:00	LCHAS 121	43857
R	09:40:00	10:55:00	LCHAS 121	43857
M	08:30:00	10:00:00	SCHGL 103	44117
W	08:30:00	10:00:00	SCHGL 103	44117
M	17:50:00	20:50:00	SCHGL 103	44126
M	10:20:00	11:50:00	SCHGL 103	44134
W	10:20:00	11:50:00	SCHGL 103	44134
M	20:55:00	22:10:00	SCHGL 103	44143
T	13:10:00	14:40:00	SCHGL 103	44151
T	15:00:00	16:30:00	SCHGL 103	44165
M	13:00:00	14:40:00	SCHGL 107	44178
W	13:00:00	14:40:00	SCHGL 107	44178
F	13:00:00	14:40:00	SCHGL 107	44178
M	15:00:00	16:40:00	SCHGL 107	44199
W	15:00:00	16:40:00	SCHGL 107	44199
F	15:00:00	16:40:00	SCHGL 107	44199
R	17:50:00	20:50:00	SCHGL 103	44235
T	17:50:00	20:50:00	SCHGL 102	44241
M	10:00:00	11:40:00	GLSON 118	44253
W	10:00:00	11:40:00	GLSON 118	44253
F	10:00:00	11:40:00	GLSON 118	44253
M	13:00:00	14:40:00	GLSON 318	44264
W	13:00:00	14:40:00	GLSON 318	44264
F	13:00:00	14:40:00	GLSON 318	44264
M	15:00:00	16:40:00	GLSON 318	44270
W	15:00:00	16:40:00	GLSON 318	44270
F	15:00:00	16:40:00	GLSON 318	44270
M	13:00:00	14:40:00	GLSON 118	44288
W	13:00:00	14:40:00	GLSON 118	44288
F	13:00:00	14:40:00	GLSON 118	44288
M	15:00:00	16:40:00	SCHGL 407	44297
W	15:00:00	16:40:00	SCHGL 407	44297
F	15:00:00	16:40:00	SCHGL 407	44297
M	09:00:00	10:40:00	GLSON 318	44308
W	09:00:00	10:40:00	GLSON 318	44308
F	09:00:00	10:40:00	GLSON 318	44308
M	09:00:00	09:50:00	MEL 205	44944
W	09:00:00	09:50:00	MEL 205	44944
F	09:00:00	09:50:00	MEL 205	44944
M	10:25:00	11:15:00	MEL 205	44957
W	10:25:00	11:15:00	MEL 205	44957
F	10:25:00	11:15:00	MEL 205	44957
M	15:25:00	16:15:00	MEL 219	44966
W	15:25:00	16:15:00	MEL 219	44966
F	15:25:00	16:15:00	MEL 219	44966
M	14:00:00	14:50:00	LCHAS 143	45078
W	14:00:00	14:50:00	LCHAS 143	45078
F	14:00:00	14:50:00	LCHAS 143	45078
T	11:05:00	12:20:00	LCHAS 163	45080
R	11:05:00	12:20:00	LCHAS 163	45080
M	12:30:00	13:45:00	LCHAS 163	45099
W	12:30:00	13:45:00	LCHAS 163	45099
M	12:30:00	13:45:00	LCHAS 163	45103
W	12:30:00	13:45:00	LCHAS 163	45103
M	10:25:00	11:40:00	MOREY 501	45130
W	10:25:00	11:40:00	MOREY 501	45130
M	10:25:00	11:40:00	MOREY 501	45148
W	10:25:00	11:40:00	MOREY 501	45148
M	12:30:00	13:45:00	TODD 202	45500
W	12:30:00	13:45:00	TODD 202	45500
M	15:25:00	16:40:00	MEL 224	45511
W	15:25:00	16:40:00	MEL 224	45511
M	14:00:00	15:15:00	LCHAS 122	45579
W	14:00:00	15:15:00	LCHAS 122	45579
M	10:25:00	11:40:00	RRLIB 456	45582
W	10:25:00	11:40:00	RRLIB 456	45582
M	11:50:00	12:40:00	MOREY 502	45598
W	11:50:00	12:40:00	MOREY 502	45598
F	11:50:00	12:40:00	MOREY 502	45598
M	15:25:00	16:40:00	MOREY 205	45628
W	15:25:00	16:40:00	MOREY 205	45628
T	11:05:00	12:20:00	LCHAS 141	45649
R	11:05:00	12:20:00	LCHAS 141	45649
T	12:30:00	13:45:00	MOREY 501	45655
R	12:30:00	13:45:00	MOREY 501	45655
M	10:25:00	11:15:00	LATT 210	45676
W	10:25:00	11:15:00	LATT 210	45676
F	10:25:00	11:15:00	LATT 210	45676
M	15:25:00	16:40:00	GAVET 310	45722
W	15:25:00	16:40:00	GAVET 310	45722
T	14:00:00	16:40:00	RRLIB 456	45845
M	09:00:00	10:15:00	MEL 224	45890
W	09:00:00	10:15:00	MEL 224	45890
T	09:40:00	10:55:00	RRLIB 362	45901
R	09:40:00	10:55:00	RRLIB 362	45901
T	09:40:00	10:55:00	RRLIB 362	45916
R	09:40:00	10:55:00	RRLIB 362	45916
R	14:00:00	16:40:00	RRLIB 456	46003
T	14:00:00	16:40:00	 	46012
T	14:00:00	16:40:00	LCHAS 181	46029
T	14:00:00	16:40:00	LCHAS 181	46030
R	14:00:00	16:40:00	RRLIB 456	46276
T	14:00:00	16:40:00	 	46287
T	09:40:00	10:55:00	RRLIB 362	46293
R	09:40:00	10:55:00	RRLIB 362	46293
T	14:00:00	16:40:00	RRLIB 456	46350
W	17:50:00	20:50:00	GLSON 120	46964
T	17:50:00	20:50:00	SCHGL 102	46970
M	10:25:00	11:15:00	LATT 201	47715
W	10:25:00	11:15:00	LATT 201	47715
F	10:25:00	11:15:00	LATT 201	47715
M	10:25:00	11:15:00	B&L 270	47876
W	10:25:00	11:15:00	B&L 270	47876
F	10:25:00	11:15:00	B&L 270	47876
M	14:00:00	14:50:00	LATT 401	47978
W	14:00:00	14:50:00	LATT 401	47978
F	14:00:00	14:50:00	LATT 401	47978
M	10:25:00	11:15:00	LCHAS 161	47980
W	10:25:00	11:15:00	LCHAS 161	47980
F	10:25:00	11:15:00	LCHAS 161	47980
M	15:25:00	16:40:00	LATT 203	48082
W	15:25:00	16:40:00	LATT 203	48082
M	11:50:00	12:40:00	MEL 209	48110
W	11:50:00	12:40:00	MEL 209	48110
F	11:50:00	12:40:00	MEL 209	48110
M	15:25:00	16:40:00	GAVET 310	48132
W	15:25:00	16:40:00	GAVET 310	48132
M	16:50:00	18:05:00	LATT 431	48149
W	16:50:00	18:05:00	LATT 431	48149
M	15:25:00	16:40:00	GAVET 310	48161
W	15:25:00	16:40:00	GAVET 310	48161
T	12:30:00	13:45:00	GRGEN 108	49135
R	12:30:00	13:45:00	GRGEN 108	49135
M	16:50:00	18:05:00	MEL 218	49188
W	16:50:00	18:05:00	MEL 218	49188
M	12:30:00	13:45:00	MEL 205	49197
W	12:30:00	13:45:00	MEL 205	49197
M	14:00:00	15:15:00	MEL 205	49226
W	14:00:00	15:15:00	MEL 205	49226
M	18:15:00	19:30:00	MEL 218	49234
W	18:15:00	19:30:00	MEL 218	49234
M	15:25:00	16:40:00	MEL 205	49243
W	15:25:00	16:40:00	MEL 205	49243
M	15:25:00	16:40:00	MEL 205	49251
W	15:25:00	16:40:00	MEL 205	49251
T	09:40:00	10:55:00	LATT 401	49265
M	12:30:00	13:45:00	TODD 202	49333
W	12:30:00	13:45:00	TODD 202	49333
M	15:25:00	16:40:00	MEL 224	49344
W	15:25:00	16:40:00	MEL 224	49344
M	10:25:00	11:15:00	GAVET 301	49357
W	10:25:00	11:15:00	GAVET 301	49357
F	10:25:00	11:15:00	GAVET 301	49357
T	14:00:00	15:15:00	RRLIB 442	49366
R	14:00:00	15:15:00	RRLIB 442	49366
T	09:40:00	10:55:00	LCHAS 181	49382
R	09:40:00	10:55:00	LCHAS 181	49382
M	11:50:00	12:40:00	GRGEN 110	49563
W	11:50:00	12:40:00	GRGEN 110	49563
F	11:50:00	12:40:00	GRGEN 110	49563
T	12:30:00	13:45:00	SCHGL 309	49621
R	12:30:00	13:45:00	SCHGL 309	49621
T	15:25:00	16:40:00	DEWEY 2110D	49639
R	15:25:00	16:40:00	DEWEY 2110D	49639
T	12:30:00	13:45:00	MEL 221	49650
R	12:30:00	13:45:00	MEL 221	49650
M	14:00:00	15:15:00	B&L 109	49668
W	14:00:00	15:15:00	B&L 109	49668
T	11:05:00	12:20:00	GAVET 310	49673
R	11:05:00	12:20:00	GAVET 310	49673
M	14:00:00	15:15:00	STRNG LOWER	49684
W	14:00:00	15:15:00	STRNG LOWER	49684
M	14:00:00	15:15:00	GAVET 301	49696
W	14:00:00	15:15:00	GAVET 301	49696
M	15:25:00	16:40:00	GRGEN 109	49703
W	15:25:00	16:40:00	GRGEN 109	49703
T	11:05:00	12:20:00	GAVET 310	49794
R	11:05:00	12:20:00	GAVET 310	49794
M	14:00:00	15:15:00	GAVET 301	49801
W	14:00:00	15:15:00	GAVET 301	49801
M	15:25:00	16:40:00	GRGEN 109	49816
W	15:25:00	16:40:00	GRGEN 109	49816
T	09:40:00	12:20:00	LATT 540	50038
M	12:30:00	13:45:00	MEL 219	50095
W	12:30:00	13:45:00	MEL 219	50095
T	09:40:00	12:20:00	LATT 540	50100
M	12:30:00	13:45:00	MEL 219	50125
W	12:30:00	13:45:00	MEL 219	50125
T	09:40:00	10:55:00	DEWEY 2162	51070
R	09:40:00	10:55:00	DEWEY 2162	51070
T	15:25:00	16:40:00	GAVET 244	51138
T	12:30:00	13:45:00	DEWEY 1101	51140
R	12:30:00	13:45:00	DEWEY 1101	51140
T	11:05:00	12:20:00	HARK 115	51174
R	11:05:00	12:20:00	HARK 115	51174
M	11:50:00	12:40:00	B&L 109	51207
W	11:50:00	12:40:00	B&L 109	51207
F	11:50:00	12:40:00	B&L 109	51207
M	16:50:00	18:05:00	GAVET 244	51239
W	16:50:00	18:05:00	GAVET 244	51239
W	10:25:00	11:40:00	LCHAS 121	51273
F	10:25:00	11:40:00	LCHAS 121	51273
M	09:00:00	09:50:00	HUTCH 140	51284
W	09:00:00	09:50:00	HUTCH 140	51284
F	09:00:00	09:50:00	HUTCH 140	51284
T	09:40:00	10:55:00	HUTCH 473	51304
R	09:40:00	10:55:00	HUTCH 473	51304
T	11:05:00	12:20:00	GRGEN 108	51349
R	11:05:00	12:20:00	GRGEN 108	51349
T	09:40:00	10:55:00	HARK 115	51361
R	09:40:00	10:55:00	HARK 115	51361
M	11:50:00	12:40:00	B&L 109	51492
